uid,tenant_id,table_name,column_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
c23ea79cb71c40379b64d1fa1a59a39d,1089,c_customerappend,c_appendAttribute214,,,"{""description"":""Indicates the dollar amount the household has spent in the Travel category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
44b777b3675e44c6910409567bc015f4,1089,c_customerappend,c_appendAttribute227,,,"{""description"":""Indicates the number of orders the household has made in the Beauty category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
2829aa8ee52849099c53c84258caaca6,10180,c_customerappend,c_appendAttribute85,,,"{""description"":""Indicates the age of the 1st individual in the household. Age range is expressed in two-year increments. Age categories extend from under 18 to 100 plus. 100% \u003d This element is created by first copying the corresponding data from 8616 or 9616 and then filling in the match rate up to 100% with inferred ZIP4 or ZIP level data. Even if the record does not match to InfoBase, the 100% element will be populated by hitting the ZIP tables. There is a match level indicator for each 100% element that adds one additional position to the element.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
4344a5523f0d4e9e982fe5ca5ea44a10,10180,c_customerappend,c_appendAttribute185,,,"{""description"":""Indicates the dollar amount the household has spent in the Beauty category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
8d371c27034b4c1bb065acd1bcd65aa6,10180,c_customerappend,c_appendAttribute201,,,"{""description"":""Indicates the dollar amount the household has spent in the Housewares category in the past 48 months. Housewares includes dining accessories, cooking tools, serving ware, flatware, glassware, etc.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
f235601088c34bf29fd6886091e197c9,10167,ml_out_mc_summary,c_studio5Value,,,"{""description"":""ML Studio 25 percent top Clicker""}",system,2024-03-22 15:43,2024-03-22 15:43,system
54f604aa159b4ab0864b948d4e2b4bfa,0,customersummary,PrimaryStoreID,,[],"{""description"":""The unique identifier of the physical store in which your customers placed most of their purchases in their lifetime.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
a1ed0124b1fc49bf93cdc2ac0dcd911a,10179,c_customerappend,c_appendAttribute346,,,"{""description"":""Online purchases have been made within the $1,000+ Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
79babeebeef1401e8474e69f60eec32b,0,transactionsummary,TransactionLastMarketingTouchID,,[],"{""description"":""Last of all online marketing touches responsible for transaction. This data typically comes from web analytics providers such as Google Analytics, Adobe Analytics or IBM Coremetrics. Represented with the following levels: Source, Medium, Campaign, Adgroup, Keyword.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
bd09d0f753ec4042945a46cc5aa0be5b,1086,c_customerappend,c_appendAttribute233,,,"{""description"":""Indicates the number of orders the household has made in the Electronics category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
6e034faef0804b9e91690cc49a51e364,1086,c_customerappend,c_appendAttribute317,,,"{""description"":""Offline purchases have been made within the $100-$249.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
e30ae6b17c6f4cb3b957e87a322c1b21,1089,customersummary,c_mwc34,,,"{""description"":""MW Model: MWC_Purchased P6M Flag""}",system,2021-02-05 21:07,2024-05-10 06:50,system
cb34b1c636e44dbf8f4dc02328851929,1089,c_customerappend,c_appendAttribute37,,,"{""description"":""Indicates the precision used in the append of the Household Size - 100% element (Household, Household Inferred, Zip+4, Zip level)""}",system,2020-10-09 19:58,2022-08-09 20:51,system
863f3cf446344007a22332d0e01fc89c,1089,c_customerappend,c_appendAttribute122,,,"{""description"":""Sports Memorabilia Collectors - file represents consumers who have chosen to receive specific information on their sports memorabilia collecting interests.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
67ef9d8d09ca48c38ddfad4bef205365,0,customersummary,totalrevenuesegment_13_24months,,[],"{""description"":""An easier way to use the “Revenue decile”: “1 - High Value” represents your top 10% customers in terms of revenue on this period, “2 - Medium Value” represents your 80% average customers (i.e. not in the top/bottom 10%) in terms of revenue in this period, “3 - Low Value” represents your bottom 10% customers in terms of revenue in this period""}",system,2019-06-19 20:37,2024-06-25 21:09,system
c79425372b584d2da67c5f3922de0ba4,1089,c_customerappend,c_appendAttribute364,,,"{""description"":""Indicates the total dollars purchased in the month of January within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
5a42bcb9eaff4a78b0f53636cfc0e415,1089,c_customerappend,c_appendAttribute465,,,"{""description"":""Indicates a mail order purchase made by the household of equestrian-related supplies.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
6708ac81f10841cf84b6b3c3d1e7bc25,10179,c_customerappend,c_appendAttribute416,,,"{""description"":""Indicates purchases made by the household in the specialty other category.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
9138bc996fbb450ba005ef77ee5ace89,10175,paymentmethod,Name,,"[""LOOKUP"",""CAMPAIGN"",""CONTENT""]",,system,2022-11-30 06:16,2022-11-30 06:16,system
70c73f250d4343f69430ffe68524c688,0,customersummary,TotalRevenuedecile_Last13_24Months,,[],"{""description"":""The total amount of revenue generated by your customers between 13 and 24 months ago (i.e. “2 years ago”), grouped by deciles, with decile 1 being the biggest spenders and decile 10 being the lowest spenders.""}",system,2019-06-19 20:36,2024-06-25 21:09,system
080762e0003b461b888a5b6d444a0986,10179,c_customerappend,c_appendAttribute280,,,"{""description"":""Number of weeks since the last order of General Merchandise.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
ea3caa983b3a45ecbb272097de3d4f88,1031,ml_out_mc_summary,BC_A_Value,,"[""LOOKUP""]",,system,2021-11-15 15:07,2021-11-15 15:07,system
271d7d086a154cdf90d540d1dff67944,0,transactionitem,SourceProductNumber,,[],"{""description"":""The identifier of the product purchased in that transaction item. There should only be one SourceProductNumber per line in this feed. If the customer purchased multiple distinct products in the same transaction, each unique SourceProductNumber should have its own transaction item line. If the customer purchased multiple times the same product, use only one line in this feed, with that product\u0027s SourceProductNumber but a Quantity equal to the purchased quantity for that product.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
cc63208c3b7e4200a06b0e9039d74a60,1089,c_customerappend,c_appendAttribute350,,,"{""description"":""Indicates the number of weeks since the Last online order in the household.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
309e0da2b7924327a7e359edb0ab69b5,0,transactionsummary,ShippingCost,,[],"{""description"":""Cost of shipping of the transaction line.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
5c58cc422e6f41a684a553b2c0a5a5ee,1086,c_customerappend,c_appendAttribute469,,,"{""description"":""Indicates a mail order purchase made by the household of health-related items.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
48d883dd3c8f48bb93a63f0ad90f0aed,1086,c_customerappend,c_appendAttribute448,,,"{""description"":""Indicates the date of recent retail purchase activity.  There are 5 of these elements:  Element: 9156 Retail Purchase Activity Date and Category 1   Element: 9157 Retail Purchase Activity Date and Category 2   Element: 9158 Retail Purchase Activity Date and Category 3   Element: 9159 Retail Purchase Activity Date and Category 4   Element: 9160 Retail Purchase Activity Date and Category 5   They are sorted by most recent date to least recent date; then within date sorted by category descending.   If there are more than 5, only the most recent 5 are kept.  They could all have the same date, but be different categories.  They could all have different dates, but be the same category.   They could all have different dates and different categories.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
eb061e7fe6044ec897970f36156a537c,1060,transactionsummary,MasterCustomerDaySinceFirstTransaction,,"[""CONTENT"",""CAMPAIGN""]",,system,2020-02-12 19:13,2020-02-12 19:13,system
797914bdde1f4e17abe5ea646bd37ccc,1086,c_customerappend,c_appendAttribute250,,,"{""description"":""Indicates the number of orders the household has made in the Pets category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
9b717095213b4e728cbd51409dfb43c8,1086,c_customerappend,c_appendAttribute206,,,"{""description"":""Indicates the dollar amount the household has spent in the Other Merchandise/Services category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
d251aa8561d94abd95740f371a7e518c,1031,promotiontypesummary,c_priceDerivationRuleId,,,"{""description"":""Price Rule Derivation ID""}",system,2020-04-29 19:14,2020-04-29 19:14,system
2c4f70d2e33742508d3a1b9fdd5344bb,1086,c_customerappend,c_appendAttribute22,,,"{""description"":""Indicates the presence of age 45 to 54 female(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
2427af33a0904b998e1538065e2321d1,1049,transactionitemmessagexref,MessageID,,"[""CONTENT"",""CAMPAIGN""]",{},system,2020-09-03 12:07,2020-09-03 12:07,system
9fa7e6f83c39440dbda147e41a0b75a7,1075,customersummary,LastName,,"[""API"",""CONTENT"",""CAMPAIGN""]",,system,2022-09-06 14:23,2024-03-06 19:48,system
e784fccbd510405bb035b656cd5c4a2a,10180,c_customerappend,c_appendAttribute89,,,"{""description"":""Indicates the first name of the first individual in the household. This is the criteria table used the rank the individuals into their 1st  5th individual spots.    1)  Oldest male 26-60 within 10 years of a female 20-70? Male is 1st ind, female is 2nd.   2)  Youngest male 60+ within 10 years of any female? Male is 1st ind, female is 2nd.   3)  Oldest male 26-60   4)  Oldest female 26-60   5)  Youngest male 60+   6)  Youngest female 60+   7)  Oldest male 18-26    8)  Oldest female 18-26   9)  Oldest Unknown gender 26-60   10)  Youngest Unknown gender 60+   11)  Oldest Unknown gender 18-26   12)  Male of unknown age   13)  Female of unknown age   14)  Unknown gender of unknown age  Note: If the individuals in the household fit into criteria 3 and 8, then these would become individuals 1 and 2.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
a17fdc0b9d274c5ca42f51262aadf987,10180,c_customerappend,c_appendAttribute157,,,"{""description"":""Someone in the household has an interest in owning a pet other than a dog or cat, or they actually own an other pet. (i.e. hamster, rabbit, bird, fish, etc.)""}",system,2023-01-10 09:20,2023-01-10 09:20,system
135347e536e24d70a65d1568c08fd27c,0,customersummary,categorymixgroup,,[],"{""description"":""The number of product categories your customers have purchased from.""}",system,2019-06-19 20:36,2024-06-25 21:09,system
6c45291b05f44718a81989abc85793f6,10179,c_customerappend,c_appendAttribute392,,,"{""description"":""Indicates the total number of orders for the household in the past 4 years.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
436eabf86d2c4465920c0caa953c162b,0,customersummary,PrimaryPhoneValidity,,[],"{""description"":""""}",system,2019-06-19 20:37,2024-06-25 21:09,system
4a16b4f400504fbc8b5f17eb8830a493,1086,c_customerappend,c_appendAttribute490,,,"{""description"":""Indicates when the last name was most recently verified at that address. (Year and quarter)""}",system,2020-10-05 17:27,2023-01-31 07:45,system
22e9811b504f4dc2a1b3f0a37ac79cd9,1086,c_customerappend,c_appendAttribute450,,,"{""description"":""Indicates a mail order purchase made by the household of female apparel.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
c05b7d2d88d04379b1b308fe27f15eca,1086,c_customerappend,c_appendAttribute420,,,"{""description"":""Indicates purchases made by the household in the specialty home improvement category.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
6b57fde714034d66b63801796991ad6e,1086,c_customerappend,c_appendAttribute279,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of garden products.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
ac73bd22399a4ede9b0ee9748e13a71f,10180,c_customerappend,c_appendAttribute245,,,"{""description"":""Indicates the number of orders the household has made in the Linens category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
80afa00c64d74a0a96e2d9c9e95c03d8,0,customersummary,emailOptOutDate,,[],"{""description"":""""}",system,2019-06-19 20:37,2024-06-25 21:09,system
4cde8c6c25ec4e459f2dafcc691beafe,1089,c_customerappend,c_appendAttribute346,,,"{""description"":""Online purchases have been made within the $1,000+ Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
f52c86245c3f4091aa1a2a3d8f91cb2f,1031,customersummary,LastName,,"[""API"",""CONTENT"",""CAMPAIGN""]",,system,2020-11-24 21:44,2023-01-30 05:58,system
2a228206e6bb415487bfaa54c5897ccb,1089,customersummary,c_mwc30,,,"{""description"":""MW Model: MWC_Churn Segment (RF) LTD""}",system,2020-12-02 01:21,2024-05-10 06:50,system
716aaac18c804ac4bd6e6e2d55f6b54d,0,ml_out_meta_clustering_evaluation,ClusterID,,[],"{""description"":""Cluster ID.""}",system,2021-09-22 21:16,2024-06-25 21:09,system
da6f357f857741c687527b2d73143170,0,ml_out_meta_regression_evaluation,ModelFamily,,[],"{""description"":""Model Family.""}",system,2021-09-22 21:16,2024-06-25 21:09,system
ab8dd410eb1e4361b3e0fc5679e44450,10180,c_customerappend,c_appendAttribute153,,,"{""description"":""Someone in the household has an interest in board games / puzzles.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
f6013c9fbdbb43b18dbb8985adcd9aba,10180,c_customerappend,c_appendAttribute345,,,"{""description"":""Online purchases have been made within the $500 - $999.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
c1098b50912d4ea093365103c253e5cd,1086,c_customerappend,c_appendAttribute274,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Computing/Home.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
ea1e215951dd467bb9183cf8e91f3b5d,10179,c_customerappend,c_appendAttribute161,,,"{""description"":""Someone in the household has an interest in watching baseball.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
222013d6d3444d1d86842e6782c1cc03,10169,customersummary,MobilePhoneValidity,,"[""API"",""LOOKUP""]",,system,2022-10-25 13:02,2024-02-14 07:19,system
b821d7de06434e0ea261f65215814565,1033,customer,FirstName,,"[""PII"",""CONTENT"",""CAMPAIGN""]",,system,2019-07-10 04:29,2023-11-03 17:54,system
f3d24d7ca8964081b806c93b80633164,0,customer,BirthDay,,[],"{""description"":""The birth day of the customer.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
b12fdeb9979a4603bd8fa5846d9d2afd,10179,c_customerappend,c_appendAttribute234,,,"{""description"":""Indicates the number of orders the household has made in the Food/Beverage category in the past 48 months. This is a more generic category that contains anything you can think of under food or beverages. Ex. Items for baking, beer and wine, coffee, tea, etc.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
d8c81c2d75954463a1eb2f52ab760f84,10179,c_customerappend,c_appendAttribute170,,,"{""description"":""Someone in the household has an interest in scuba diving.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
c915f20008544cf6ac00b4aff8ccdef8,1033,customer,emailOptOutDate,Email Opt-Out Date,"[""CONTENT"",""CAMPAIGN""]",{},system,2019-12-31 17:58,2023-11-03 17:54,system
6f5db339103f43aca8d775a11a9eab2f,1086,c_customerappend,c_appendAttribute231,,,"{""description"":""Indicates the number of orders the household has made in the Computing/Home Office category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
1035a8d5a4ac45118982f42b1b9361ed,1089,c_customerappend,c_appendAttribute279,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of garden products.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
90ba123b8acb4026ba09c288f6e01ea8,1089,c_customerappend,c_appendAttribute220,,,"{""description"":""Indicates the number of orders the household has made in the Apparel - Non-gender Specific category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
bf0aa88738db44debc925fe40f9129e0,1089,c_customerappend,c_appendAttribute66,,,"{""description"":""Indicates the frequency of purchases made by a household with a credit card in the last 10-12 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
5957a494b8574899b41bd4453a3082ca,1086,c_customerappend,c_appendAttribute281,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of a gift.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
fbbd503fd0af4c4bb9d1fb0ee1aa9dfc,10180,c_customerappend,c_appendAttribute56,,,"{""description"":""Indicates the highest known number of children in the household. 100% \u003d This element is created by first copying the corresponding data from 8602 or 9602 and then filling in the match rate up to 100% with inferred ZIP4 or ZIP level data. Even if the record does not match to InfoBase, the 100% element will be populated by hitting the ZIP tables. There is a match level indicator for each 100% element that adds one additional position to the element.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
97d24bb6826147d5aa2c840e897baf5b,10180,c_customerappend,c_appendAttribute107,,,"{""description"":""Indicates that the household financially supports other community causes.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
426987c2f41f42a8bfd5100c2f16976d,10180,c_customerappend,c_appendAttribute175,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - General category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
abd261adf97242458bfa22f2b4df76d4,10180,c_customerappend,c_appendAttribute364,,,"{""description"":""Indicates the total dollars purchased in the month of January within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
668716ceebaa4270a6872363c862ff58,10180,c_customerappend,c_appendAttribute412,,,"{""description"":""Indicates the Number of Orders purchased from an Unknown Catalog Scale within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
7c4d3a1adc144ffab593d8783f97abd9,10180,c_customerappend,c_appendAttribute420,,,"{""description"":""Indicates purchases made by the household in the specialty home improvement category.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
10b5c83e716a471c8110d4b65ee122d8,0,transactionsummary,Batch,,[],"{""description"":""""}",system,2019-10-02 21:11,2024-06-25 21:09,system
e057d05f2b58472c85382bf8af3834fa,0,event,SourceTransactionNumber,,[],"{""description"":""The identifier of the transaction tied to the event. Mostly applicable to web events: the identifier of the transaction created by a checkout event.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
d3f2df3616204eac8c419cad6fd3aa48,10179,c_customerappend,c_appendAttribute291,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Jewelry.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
fd43f732d55342cea81dbfb009a75775,10179,c_customerappend,c_appendAttribute93,,,"{""description"":""Indicates the middle initial of the second individual in the household. This is the criteria table used the rank the individuals into their 1st  5th individual spots.    1)  Oldest male 26-60 within 10 years of a female 20-70? Male is 1st ind, female is 2nd.   2)  Youngest male 60+ within 10 years of any female? Male is 1st ind, female is 2nd.   3)  Oldest male 26-60   4)  Oldest female 26-60   5)  Youngest male 60+   6)  Youngest female 60+   7)  Oldest male 18-26    8)  Oldest female 18-26   9)  Oldest Unknown gender 26-60   10)  Youngest Unknown gender 60+   11)  Oldest Unknown gender 18-26   12)  Male of unknown age   13)  Female of unknown age   14)  Unknown gender of unknown age  Note: If the individuals in the household fit into criteria 3 and 8, then these would become individuals 1 and 2.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
e277b1633a804e6d94a87a10094709fc,1089,c_customerappend,c_appendAttribute457,,,"{""description"":""Indicates a mail order purchase made by the household of arts and crafts.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
8988b97559144e2299131b0a48e9f8a8,0,address,Country,,[],"{""description"":""The country in which this address is located.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
17e5e2827eaa4c5982fd1942ceaa4f3d,1086,c_customerappend,c_appendAttribute390,,,"{""description"":""Indicates the date of the last order made by the household.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
b7dd8bb38e794dcbb84552783113eaef,10180,c_customerappend,c_appendAttribute338,,,"{""description"":""Online purchases have been made within the $50-$99.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
d458698636af44bbb79fcf2b04e74ba6,0,customersummary,closeststoredistancegroup,,[],"{""description"":""The distance, in miles, between your customers zip code and the store closest to where they live, grouped into buckets for easier use. Default value is “Unknown”. This filter can work only for US, Canada and UK addresses (for both stores and customers).""}",system,2019-06-19 20:37,2024-06-25 21:09,system
49e0524edd57486a82cff7a51c5febee,1049,customer,c_loyaltyCancellationDate,,,"{""description"":""Date when the customer cancelled the loyalty program""}",system,2019-08-26 09:33,2021-09-07 05:22,system
34a21d2161c34e10864cb04a3c890d6c,1086,c_customerappend,c_appendAttribute86,,,"{""description"":""Indicates the precision used in the append of the Age in Two-Year Increments - 100% element (Household, Household Inferred, Zip+4, Zip level)""}",system,2020-10-05 17:27,2023-01-31 07:45,system
bfdef3743294402caadb0bf44ef23c25,1086,c_customerappend,c_appendAttribute161,,,"{""description"":""Someone in the household has an interest in watching baseball.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
d3ff735535d24caf898e0683291d07a8,10179,c_customerappend,c_appendAttribute74,,,"{""description"":""Indicates possession of credit card(s) of unknown type in a household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
4ce51112dfa64405b49c4f41c1d728c1,1089,c_customerappend,c_appendAttribute419,,,"{""description"":""Indicates purchases made by the household in the specialty home office supply category.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
5e2f4388fd414db0b9c197a249e4fb73,1089,c_customerappend,c_appendAttribute471,,,"{""description"":""Indicates a mail order purchase made by the household of high ticket merchandise.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
cff390d419eb49ab85d937bd07340b4b,10180,c_customerappend,c_appendAttribute221,,,"{""description"":""Indicates the number of orders the household has made in the Apparel - Teenagers category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
b6804335d8dd419f9053d9ed8208e25e,10180,c_customerappend,c_appendAttribute486,,,"{""description"":""Someone in the household has indicated that they own a recreational vehicle (RV).""}",system,2023-01-10 09:20,2023-01-10 09:20,system
1b3d3f877e234cc98d7bdf9586dc531f,1049,customer,c_loyaltyEnrollmentDate,,,"{""description"":""Date when the customer first enrolled to the loyalty program""}",system,2019-08-26 09:33,2021-09-07 05:22,system
4281760c74a0453c9bf82c8752017504,1038,customer,DoNotText,SMS Opt-Out,,,system,2022-10-28 19:21,2023-03-21 23:09,system
caffbf19edc7489b9db97bba11f194b1,10179,c_customerappend,c_appendAttribute365,,,"{""description"":""Indicates the total dollars purchased in the month of February within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
c5af28a1ea734968ad43e246f52fd21b,10179,c_customerappend,c_appendAttribute333,,,"{""description"":""Indicates the number of Online dollars spent in the last 24 months. The following elements are not actual transactions. This data has been rolled up into categories removing all transaction level data including SKUs.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
bb741c699c5f4bf29c1deca068683adc,10179,c_customerappend,c_appendAttribute127,,,"{""description"":""Someone in the household has an interest in gourmet cooking.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
fe092b43c6534883b918495ce4f9ef48,1086,c_customerappend,c_appendAttribute409,,,"{""description"":""Indicates the Number of Orders purchased from Mid/Upscale Catalogs within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household. Mid Scale \u003d Decent Quality, Trendy, etc. Examples are JCPenney and Fashion Bug. Upscale \u003d Designer Brands, Exclusive, Luxury, etc. Examples are Lafayette 148 and AlexandAlexa.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
9445ff14cacf494bb1a3fb32770097a5,1089,c_customerappend,c_appendAttribute433,,,"{""description"":""Indicates purchases made by the household in the catalog showroom category.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
76f5e6c85ff54e30a5cb4bb5a5248d3a,1038,customer,DoNotCall,Call Opt-Out,,,system,2022-10-28 19:21,2023-03-21 23:09,system
087c1b6d0d56462fb14a70544c4ff18d,10180,c_customerappend,c_appendAttribute230,,,"{""description"":""Indicates the number of orders the household has made in the Collectibles category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
1337aad4b67840a7872f21e660f329e9,0,transactionsummary,SourceCustomerNumber,,[],"{""description"":""The identifier of the customer billed for the transaction.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
d9886ab53bd3474aac3261be4406a1d5,1057,ml_out_mc_summary,LTC_A_Value,,"[""LOOKUP""]",,system,2020-10-05 10:06,2023-04-10 20:02,system
9fbc8c7664d34c40807aaed252d358cb,10179,c_customerappend,c_appendAttribute174,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - Children\u0027s category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
6afb8947e1864e00881c38264dfd9090,1086,c_customerappend,c_appendAttribute259,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Children\u0027s Apparel.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
9106e86279374757b6ee72efd33acc84,10179,c_customerappend,c_appendAttribute31,,,"{""description"":""Indicates the presence of age 75 plus female(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
e86ca51a7f824fcd9cd5154fcab2ea4e,0,ml_out_meta_clustering_evaluation,ClusterK,,[],"{""description"":""Number of Clusters selected.""}",system,2021-09-22 21:16,2024-06-25 21:09,system
bb7d2e668fbe494fbd51ccdc8243535c,1086,c_customerappend,c_appendAttribute260,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Men\u0027s Apparel.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
93b455434f214995bc62d301964eb3a2,1089,c_customerappend,c_appendAttribute187,,,"{""description"":""Indicates the dollar amount the household has spent in the Children\u0027s Products category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
d458756269414580a685ed2ad1530bf6,1086,c_customerappend,c_appendAttribute315,,,"{""description"":""Offline purchases have been made within the $50-$99.99 Range in the past 24 months. This is an indication of how many purchases in that price range have been made.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
76cf9e7b0b384cba91f238ed5e006142,1089,c_customerappend,c_appendAttribute72,,,"{""description"":""Indicates possession of gas, department store, or retail store credit card(s) in a household. A department store card is like JCPenney, Sears, or Montgomery Ward. A retail card is like Home Depot, Victoria Secret, or Best Buy.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
00be39609e1c434887e3f56c03eec43d,1086,c_customerappend,c_appendAttribute401,,,"{""description"":""The element will return a three digit number showing the actual number of purchases made with an \""Other\"" credit card in the last 24 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
a07fd80f4806447fb222a03c8a6b9db1,1026,event,Cookie,,"[""CAMPAIGN"",""CONTENT""]",,system,2022-11-16 16:15,2022-11-16 16:15,system
0260fc87a7c145979051741e7a94fd9e,0,transactionsummary,CustomerID,,[],"{""description"":""The identifier of the customer billed for the transaction.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
284b088f150b45cd86832ec32a4f632b,10179,c_customerappend,c_appendAttribute268,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Automotive.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
a0b9506556e846329cf350ff14671ce9,10179,c_customerappend,c_appendAttribute78,,,"{""description"":""Indicates credit purchases made in multiple retail stores for the household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
